image_path,label,exists
./data/wheat-plant-diseases/data\train\Smut\smut_789.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_79.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_790.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_791.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_792.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_793.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_794.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_795.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_796.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_797.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_798.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_799.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_8.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_80.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_800.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_801.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_802.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_803.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_804.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_805.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_806.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_807.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_808.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_809.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_81.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_810.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_811.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_812.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_813.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_814.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_815.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_816.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_817.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_818.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_819.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_82.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_820.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_821.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_822.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_823.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_824.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_825.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_826.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_827.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_828.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_829.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_83.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_830.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_831.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_832.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_833.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_834.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_835.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_836.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_837.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_838.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_839.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_84.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_840.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_841.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_842.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_843.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_844.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_845.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_846.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_847.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_848.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_849.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_85.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_850.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_851.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_852.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_853.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_854.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_855.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_856.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_857.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_858.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_859.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_86.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_860.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_861.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_862.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_863.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_864.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_865.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_866.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_867.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_868.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_869.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_87.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_870.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_871.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_872.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_873.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_874.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_875.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_876.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_877.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_878.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_879.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_88.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_880.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_881.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_882.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_883.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_884.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_885.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_886.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_887.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_888.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_889.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_89.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_890.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_891.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_892.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_893.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_894.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_895.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_896.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_897.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_898.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_899.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_9.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_90.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_900.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_901.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_902.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_903.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_904.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_905.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_906.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_907.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_908.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_909.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_91.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_910.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_911.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_912.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_913.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_914.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_915.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_916.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_917.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_918.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_919.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_92.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_920.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_921.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_922.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_923.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_924.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_925.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_926.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_927.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_928.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_929.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_93.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_930.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_931.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_932.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_933.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_934.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_935.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_936.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_937.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_938.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_939.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_94.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_940.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_941.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_942.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_943.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_944.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_945.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_946.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_947.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_948.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_949.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_95.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_950.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_951.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_952.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_953.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_954.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_955.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_956.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_957.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_958.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_959.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_96.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_960.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_961.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_962.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_963.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_964.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_965.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_966.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_967.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_968.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_969.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_97.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_970.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_971.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_972.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_973.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_974.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_975.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_976.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_977.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_978.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_979.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_98.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_980.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_981.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_982.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_983.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_984.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_985.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_986.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_987.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_988.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_989.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_99.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_990.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_991.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_992.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_993.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_994.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_995.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_996.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_997.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_998.png,Smut,True
./data/wheat-plant-diseases/data\train\Smut\smut_999.png,Smut,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_0.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_1.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_10.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_100.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_101.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_102.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_103.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_104.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_105.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_106.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_107.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_108.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_109.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_11.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_110.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_111.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_112.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_113.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_114.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_115.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_116.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_117.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_118.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_119.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_12.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_120.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_121.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_122.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_123.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_124.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_125.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_126.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_127.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_128.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_129.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_13.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_130.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_131.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_132.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_133.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_134.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_135.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_136.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_137.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_138.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_139.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_14.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_140.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_141.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_142.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_143.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_144.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_145.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_146.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_147.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_148.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_149.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_15.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_150.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_151.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_152.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_153.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_154.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_155.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_156.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_157.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_158.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_159.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_16.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_160.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_161.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_162.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_163.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_164.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_165.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_166.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_167.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_168.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_169.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_17.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_170.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_171.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_172.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_173.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_174.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_175.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_176.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_177.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_178.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_179.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_18.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_180.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_181.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_182.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_183.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_184.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_185.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_186.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_187.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_188.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_189.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_19.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_190.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_191.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_192.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_193.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_194.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_195.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_196.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_197.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_198.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_199.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_2.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_20.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_200.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_201.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_202.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_203.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_204.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_205.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_206.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_207.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_208.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_209.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_21.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_210.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_211.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_212.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_213.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_214.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_215.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_216.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_217.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_218.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_219.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_22.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_220.png,Stem fly,True
./data/wheat-plant-diseases/data\train\Stem fly\stem_fly_221.png,Stem fly,True
